LONGITUDE,UNITS,AVAILABILITYCOUNT,DETAILURL,LISTINGSTATUS,BUILDINGNAME,ADDRESS,LATITUDE,ISBUILDING,BATHROOMS,PROPERTYTYPE,LIVINGAREA,PRICE,BEDROOMS,DAYSONZILLOW,DATEPRICECHANGED,COUNTRY,CURRENCY,BEDS,PRICE_1,INGESTION_DATE
-86.916145,,9.0,/APARTMENTS/NASHVILLE-TN/MAA-NASHVILLE-WEST/5XHXGR/,FOR_RENT,MAA NASHVILLE WEST,"7100 SONYA DR, NASHVILLE, TN",36.114525,TRUE,,,,,,,,,,2,"$1,638+",20251031
-86.84489,,20.0,/APARTMENTS/NASHVILLE-TN/CORTLAND-AT-THE-NATIONS/CKBZWD/,FOR_RENT,CORTLAND AT THE NATIONS,"4731 CENTENNIAL BLVD, NASHVILLE, TN",36.162846,TRUE,,,,,,,,,,1,"$1,785+",20251031
-86.92267,,8.0,/APARTMENTS/NASHVILLE-TN/AVANA-LEXINGTON/5XHXCW/,FOR_RENT,AVANA LEXINGTON,"510 OLD HICKORY BLVD, NASHVILLE, TN",36.099552,TRUE,,,,,,,,,,1,"$1,690+",20251031
-86.82108,,9.0,/APARTMENTS/NASHVILLE-TN/BROADSTONE-CENTENNIAL/CKBMSG/,FOR_RENT,BROADSTONE CENTENNIAL,"2 CITY PL, NASHVILLE, TN",36.15107,TRUE,,,,,,,,,,1,"$1,959+",20251031
-86.871315,,15.0,/APARTMENTS/NASHVILLE-TN/WESTERN-HILLS-APARTMENTS/5XHXJJ/,FOR_RENT,WESTERN HILLS APARTMENTS,"100 WATTS CIR, NASHVILLE, TN",36.143433,TRUE,,,,,,,,,,2,"$1,649+",20251031
-86.91039,,15.0,/APARTMENTS/NASHVILLE-TN/STERLING-NASHVILLE-WEST/CKHHVX/,FOR_RENT,STERLING NASHVILLE WEST,"7114 CHARLOTTE PIKE, NASHVILLE, TN",36.12697,TRUE,,,,,,,,,,1,"$1,670+",20251031
-86.834114,,13.0,/APARTMENTS/NASHVILLE-TN/STATION-40/CKBN8D/,FOR_RENT,STATION 40,"610 SYLVAN HEIGHTS WAY, NASHVILLE, TN",36.151047,TRUE,,,,,,,,,,1,"$1,643+",20251031
-86.853836,,,/HOMEDETAILS/1633-54TH-AVE-N-28-NASHVILLE-TN-37209/307239418_ZPID/,FOR_RENT,,"1633 54TH AVE N #28, NASHVILLE, TN 37209",36.167564,,3.0,TOWNHOUSE,1468.0,2850.0,2.0,10.0,,USA,USD,,,20251031
-86.8416,,3.0,"/B/BUILDING/36.139557,-86.8416_LL/",FOR_RENT,,"312 SLOAN RD, NASHVILLE, TN",36.139557,TRUE,,,,,,,,,,1,"$1,600+",20251031
-86.86326,,2.0,/APARTMENTS/NASHVILLE-TN/RICHLAND-HILLS/5XHXFT/,FOR_RENT,RICHLAND HILLS,"5800 MAUDINA AVE, NASHVILLE, TN",36.144943,TRUE,,,,,,,,,,2,"$1,601+",20251031
-86.85261,,5.0,/B/1638-54TH-AVE-N-NASHVILLE-TN-BSXWXQ/,FOR_RENT,,"1638 54TH AVE N, NASHVILLE, TN",36.166595,TRUE,,,,,,,,,,1,"$1,800+",20251031
-86.91087,,8.0,/APARTMENTS/NASHVILLE-TN/THE-SUMMIT-AT-NASHVILLE-WEST/63FN57/,FOR_RENT,THE SUMMIT AT NASHVILLE WEST,"7201 CHARLOTTE PIKE, NASHVILLE, TN",36.123043,TRUE,,,,,,,,,,1,"$1,676+",20251031
-86.82114,,45.0,/APARTMENTS/NASHVILLE-TN/HAVEN-AT-CHARLOTTE/CKCKF5/,FOR_RENT,HAVEN AT CHARLOTTE,"3025 CHARLOTTE AVE, NASHVILLE, TN",36.152622,TRUE,,,,,,,,,,1,"$1,704+",20251031
-86.8601,,,/HOMEDETAILS/530-SNYDER-AVE-NASHVILLE-TN-37209/63644261_ZPID/,FOR_RENT,,"530 SNYDER AVE, NASHVILLE, TN 37209",36.154396,,1.0,SINGLE_FAMILY,904.0,2150.0,2.0,20.0,1761030000000.0,USA,USD,,,20251031
-86.871605,,,/HOMEDETAILS/670-JAMES-AVE-NASHVILLE-TN-37209/177699814_ZPID/,FOR_RENT,,"670 JAMES AVE, NASHVILLE, TN 37209",36.16272,,3.0,TOWNHOUSE,1327.0,2300.0,2.0,20.0,1760857200000.0,USA,USD,,,20251031
-86.85568,,,/HOMEDETAILS/5529-KENTUCKY-AVE-NASHVILLE-TN-37209/244086869_ZPID/,FOR_RENT,,"5529 KENTUCKY AVE, NASHVILLE, TN 37209",36.159424,,3.0,APARTMENT,1502.0,2650.0,2.0,23.0,,USA,USD,,,20251031
-86.841545,,,/APARTMENTS/NASHVILLE-TN/4506-PARK-AVE-NASHVILLE-TN-37209/CNYDGW/,FOR_RENT,,"4506 PARK AVE, NASHVILLE TN 37209, 4506 PARK AVE, NASHVILLE, TN 37209",36.15128,,1.0,APARTMENT,1400.0,2000.0,2.0,25.0,1761807600000.0,USA,USD,,,20251031
-86.85578,,60.0,/APARTMENTS/NASHVILLE-TN/MODERA-NATIONS/CNWNTM/,FOR_RENT,MODERA NATIONS,"1701 54TH AVE N, NASHVILLE, TN",36.168823,TRUE,,,,,,,,,,1,"$1,925+",20251031
-86.8936,,,/HOMEDETAILS/6644-UPTON-LN-NASHVILLE-TN-37209/41124738_ZPID/,FOR_RENT,,"6644 UPTON LN, NASHVILLE, TN 37209",36.13964,,1.0,SINGLE_FAMILY,700.0,1800.0,1.0,29.0,,USA,USD,,,20251031
-86.870964,,,/HOMEDETAILS/645-NASHUA-LN-UNIT-201-NASHVILLE-TN-37209/296615937_ZPID/,FOR_RENT,,"645 NASHUA LN UNIT 201, NASHVILLE, TN 37209",36.160774,,3.0,TOWNHOUSE,1430.0,2950.0,2.0,29.0,1759734000000.0,USA,USD,,,20251031
-86.842186,,,/HOMEDETAILS/4600-IDAHO-AVE-NASHVILLE-TN-37209/41125864_ZPID/,FOR_RENT,,"4600 IDAHO AVE, NASHVILLE, TN 37209",36.146866,,1.0,APARTMENT,750.0,1600.0,1.0,35.0,,USA,USD,,,20251031
-86.83519,,5.0,/APARTMENTS/NASHVILLE-TN/THE-DOVER/CGLCQS/,FOR_RENT,THE DOVER,"525 40TH AVE N, NASHVILLE, TN",36.154713,TRUE,,,,,,,,,,2,"$1,600+",20251031
-86.86356,,,/HOMEDETAILS/6117-LOUISIANA-AVE-NASHVILLE-TN-37209/41112212_ZPID/,FOR_RENT,,"6117 LOUISIANA AVE, NASHVILLE, TN 37209",36.16467,,1.0,SINGLE_FAMILY,700.0,2100.0,2.0,45.0,1760511600000.0,USA,USD,,,20251031
-86.85403,,2.0,/B/5403-CENTENNIAL-BLVD-NASHVILLE-TN-9DRFLT/,FOR_RENT,,"5403 CENTENNIAL BLVD, NASHVILLE, TN",36.164963,TRUE,,,,,,,,,,1,"$1,799+",20251031
-86.868286,,,/HOMEDETAILS/613-EASTBORO-DR-A-NASHVILLE-TN-37209/2090323475_ZPID/,FOR_RENT,,"613 EASTBORO DR #A, NASHVILLE, TN 37209",36.15443,,2.0,TOWNHOUSE,1000.0,1775.0,2.0,46.0,,USA,USD,,,20251031
-86.83551,,3.0,/APARTMENTS/NASHVILLE-TN/4012-DELAWARE-AVENUE/BPMSLF/,FOR_RENT,4012 DELAWARE AVENUE,"4014 DELAWARE AVE, NASHVILLE, TN",36.15573,TRUE,,,,,,,,,,2,"$1,825+",20251031
-86.87661,,,/HOMEDETAILS/6204-FREEDOM-DR-NASHVILLE-TN-37209/41111413_ZPID/,FOR_RENT,,"6204 FREEDOM DR, NASHVILLE, TN 37209",36.155487,,1.0,SINGLE_FAMILY,814.0,1925.0,2.0,78.0,1761116400000.0,USA,USD,,,20251031
-86.824265,,,/HOMEDETAILS/930-32ND-AVE-N-A-NASHVILLE-TN-37209/2077321126_ZPID/,FOR_RENT,,"930 32ND AVE N #A, NASHVILLE, TN 37209",36.16266,,1.0,APARTMENT,1000.0,1800.0,2.0,78.0,1761548400000.0,USA,USD,,,20251031
-86.835495,,,/HOMEDETAILS/4012-DELAWARE-AVE-NASHVILLE-TN-37209/440159189_ZPID/,FOR_RENT,,"4012 DELAWARE AVENUE - 4012, 4012 DELAWARE AVE, NASHVILLE, TN 37209",36.155754,,2.0,APARTMENT,1156.0,1825.0,2.0,148.0,1743145200000.0,USA,USD,,,20251031
-86.92285,,,/HOMEDETAILS/724-OLD-HICKORY-BLVD-C-NASHVILLE-TN-37209/2070149822_ZPID/,FOR_RENT,,"724 OLD HICKORY BLVD #C, NASHVILLE, TN 37209",36.119514,,3.0,TOWNHOUSE,1491.0,2600.0,2.0,156.0,,USA,USD,,,20251031
-86.90843,,,/HOMEDETAILS/1110-LILLY-VALLEY-WAY-NASHVILLE-TN-37209/248419942_ZPID/,FOR_RENT,,"1110 LILLY VALLEY WAY, NASHVILLE, TN 37209",36.125633,,3.0,TOWNHOUSE,1216.0,2250.0,2.0,262.0,1760943600000.0,USA,USD,,,20251031
-86.83652,,,/HOMEDETAILS/4113-NEBRASKA-AVE-A-NASHVILLE-TN-37209/2108080665_ZPID/,FOR_RENT,,"4113 NEBRASKA AVE #A, NASHVILLE, TN 37209",36.142967,,2.0,APARTMENT,1100.0,2000.0,2.0,1.0,,USA,USD,,,20251031
-86.853325,,,/HOMEDETAILS/709-MORROW-RD-NASHVILLE-TN-37209/41113946_ZPID/,FOR_RENT,,"709 MORROW RD, NASHVILLE, TN 37209",36.15588,,1.0,SINGLE_FAMILY,900.0,2000.0,2.0,1.0,,USA,USD,,,20251031
-86.84383,,,/HOMEDETAILS/4706-ELKINS-AVE-A-NASHVILLE-TN-37209/2089989008_ZPID/,FOR_RENT,,"4706 ELKINS AVE #A, NASHVILLE, TN 37209",36.1502,,1.0,APARTMENT,1200.0,2700.0,2.0,2.0,,USA,USD,,,20251031
-86.85389,,,/HOMEDETAILS/1677-54TH-AVE-N-APT-108-NASHVILLE-TN-37209/338552136_ZPID/,FOR_RENT,,"1677 54TH AVE N APT 108, NASHVILLE, TN 37209",36.167973,,1.0,APARTMENT,874.0,1900.0,1.0,6.0,,USA,USD,,,20251031
-86.871864,,,/HOMEDETAILS/6224-DEAL-AVE-NASHVILLE-TN-37209/41113596_ZPID/,FOR_RENT,,"6224 DEAL AVE, NASHVILLE, TN 37209",36.156174,,2.0,APARTMENT,1086.0,1640.0,2.0,8.0,,USA,USD,,,20251031
-86.87474,,,/HOMEDETAILS/549-CROLEY-DR-NASHVILLE-TN-37209/41111820_ZPID/,FOR_RENT,,"549 CROLEY DR, NASHVILLE, TN 37209",36.1524,,2.0,SINGLE_FAMILY,1030.0,1850.0,2.0,9.0,,USA,USD,,,20251031
-86.84072,,,/HOMEDETAILS/517-SLOAN-RD-NASHVILLE-TN-37209/59878655_ZPID/,FOR_RENT,,"517 SLOAN RD, NASHVILLE, TN 37209",36.13941,,2.0,SINGLE_FAMILY,1148.0,2100.0,2.0,9.0,,USA,USD,,,20251031
-86.854675,,,/HOMEDETAILS/1509-55TH-AVE-N-NASHVILLE-TN-37209/342386377_ZPID/,FOR_RENT,,"1509 55TH AVE N, NASHVILLE, TN 37209",36.164833,,3.0,SINGLE_FAMILY,1311.0,2950.0,2.0,10.0,,USA,USD,,,20251031
-86.854675,,,/HOMEDETAILS/1507-55TH-AVE-N-NASHVILLE-TN-37209/342386378_ZPID/,FOR_RENT,,"1507 55TH AVE N, NASHVILLE, TN 37209",36.164783,,3.0,SINGLE_FAMILY,1310.0,2999.0,2.0,10.0,1761548400000.0,USA,USD,,,20251031
-86.86313,,,/HOMEDETAILS/6206-PENNSYLVANIA-AVE-NASHVILLE-TN-37209/41112137_ZPID/,FOR_RENT,,"6206 PENNSYLVANIA AVE, NASHVILLE, TN 37209",36.166363,,2.0,SINGLE_FAMILY,1250.0,2300.0,2.0,18.0,1761634800000.0,USA,USD,,,20251031
-86.825836,,,/HOMEDETAILS/3319A-FELICIA-ST-A-NASHVILLE-TN-37209/457239155_ZPID/,FOR_RENT,,"3319A FELICIA ST #A, NASHVILLE, TN 37209",36.153587,,2.0,TOWNHOUSE,960.0,1750.0,2.0,24.0,,USA,USD,,,20251031
-86.88875,,,/HOMEDETAILS/439-CAPRI-DR-A-NASHVILLE-TN-37209/2083961596_ZPID/,FOR_RENT,,"439 CAPRI DR #A, NASHVILLE, TN 37209",36.148457,,1.0,SINGLE_FAMILY,929.0,1700.0,2.0,30.0,,USA,USD,,,20251031
-86.83346,,,/HOMEDETAILS/3824-LOOKOUT-DR-NASHVILLE-TN-37209/41126137_ZPID/,FOR_RENT,,"3824 LOOKOUT DR, NASHVILLE, TN 37209",36.146362,,2.0,SINGLE_FAMILY,1186.0,2450.0,2.0,35.0,,USA,USD,,,20251031
-86.83278,,,/HOMEDETAILS/3907-WESTLAWN-DR-NASHVILLE-TN-37209/41128791_ZPID/,FOR_RENT,,"3907 WESTLAWN DR, NASHVILLE, TN 37209",36.140167,,2.0,TOWNHOUSE,935.0,1675.0,2.0,36.0,1761202800000.0,USA,USD,,,20251031
-86.85415,,,/HOMEDETAILS/5619-MEADOWCREST-LN-NASHVILLE-TN-37209/41125544_ZPID/,FOR_RENT,,"5619 MEADOWCREST LN, NASHVILLE, TN 37209",36.14295,,1.0,SINGLE_FAMILY,1056.0,2250.0,2.0,45.0,,USA,USD,,,20251031
-86.92214,,,/HOMEDETAILS/616-OLD-HICKORY-BLVD-606-NASHVILLE-TN-37209/456691786_ZPID/,FOR_RENT,,"616 OLD HICKORY BLVD #606, NASHVILLE, TN 37209",36.107174,,3.0,TOWNHOUSE,1209.0,2200.0,2.0,47.0,,USA,USD,,,20251031
-86.92238,,,/HOMEDETAILS/730-OLD-HICKORY-BLVD-201-NASHVILLE-TN-37209/338553371_ZPID/,FOR_RENT,,"730 OLD HICKORY BLVD #201, NASHVILLE, TN 37209",36.120277,,3.0,TOWNHOUSE,1484.0,2450.0,2.0,53.0,,USA,USD,,,20251031
-86.91025,,,/HOMEDETAILS/111-STELLA-DR-111-NASHVILLE-TN-37209/456536136_ZPID/,FOR_RENT,,"111 STELLA DR #111, NASHVILLE, TN 37209",36.129612,,3.0,TOWNHOUSE,1091.0,2700.0,2.0,54.0,,USA,USD,,,20251031
-86.82937,,,/HOMEDETAILS/115-37TH-AVE-N-NASHVILLE-TN-37209/41128480_ZPID/,FOR_RENT,,"115 37TH AVE N, NASHVILLE, TN 37209",36.141563,,2.0,SINGLE_FAMILY,1080.0,2800.0,2.0,54.0,1760857200000.0,USA,USD,,,20251031
-86.86933,,,/HOMEDETAILS/510-VERNON-CIR-NASHVILLE-TN-37209/308918833_ZPID/,FOR_RENT,,"510 VERNON CIR, NASHVILLE, TN 37209",36.162838,,3.0,TOWNHOUSE,1351.0,2600.0,2.0,58.0,1758870000000.0,USA,USD,,,20251031
-86.83703,,,/HOMEDETAILS/900-42ND-AVE-N-NASHVILLE-TN-37209/41113313_ZPID/,FOR_RENT,,"900 42ND AVE N, NASHVILLE, TN 37209",36.160137,,1.0,SINGLE_FAMILY,700.0,2500.0,2.0,62.0,,USA,USD,,,20251031
,,,/HOMEDETAILS/NASHVILLE-TN-37209/456170776_ZPID/,FOR_RENT,,"(UNDISCLOSED ADDRESS), NASHVILLE, TN 37209",,,1.0,APARTMENT,750.0,2350.0,1.0,70.0,,USA,USD,,,20251031
-86.8344,,,/HOMEDETAILS/601-SYLVAN-HEIGHTS-WAY-205-NASHVILLE-TN-37209/338552382_ZPID/,FOR_RENT,,"601 SYLVAN HEIGHTS WAY #205, NASHVILLE, TN 37209",36.152252,,1.0,TOWNHOUSE,749.0,1600.0,1.0,70.0,1756882800000.0,USA,USD,,,20251031
-86.85799,,,/HOMEDETAILS/324-W-MILL-DR-NASHVILLE-TN-37209/244021743_ZPID/,FOR_RENT,,"324 W MILL DR, NASHVILLE, TN 37209",36.16326,,3.0,TOWNHOUSE,1190.0,2695.0,2.0,73.0,,USA,USD,,,20251031
-86.837425,,,/HOMEDETAILS/4202-PARK-AVE-B-NASHVILLE-TN-37209/2063252934_ZPID/,FOR_RENT,,"4202 PARK AVE #B, NASHVILLE, TN 37209",36.151535,,2.0,APARTMENT,1250.0,1850.0,2.0,79.0,1752476400000.0,USA,USD,,,20251031
,,,/HOMEDETAILS/NASHVILLE-TN-37209/41126735_ZPID/,FOR_RENT,,"(UNDISCLOSED ADDRESS), NASHVILLE, TN 37209",,,1.0,APARTMENT,700.0,2350.0,1.0,90.0,,USA,USD,,,20251031
-86.838745,,,/HOMEDETAILS/4303-MURPHY-RD-NASHVILLE-TN-37209/41126720_ZPID/,FOR_RENT,,"4303 MURPHY RD, NASHVILLE, TN 37209",36.140675,,1.0,SINGLE_FAMILY,760.0,2600.0,2.0,91.0,,USA,USD,,,20251031
-86.886024,,,/HOMEDETAILS/515-BASSWOOD-AVE-APT-G75-NASHVILLE-TN-37209/441588602_ZPID/,FOR_RENT,,"515 BASSWOOD AVE APT G75, NASHVILLE, TN 37209",36.156807,,1.0,APARTMENT,968.0,2500.0,2.0,144.0,,USA,USD,,,20251031
-86.92377,,,/HOMEDETAILS/619-OLD-HICKORY-BLVD-734-NASHVILLE-TN-37209/352286878_ZPID/,FOR_RENT,,"619 OLD HICKORY BLVD #734, NASHVILLE, TN 37209",36.108395,,3.0,TOWNHOUSE,1209.0,2249.0,2.0,149.0,1759906800000.0,USA,USD,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
